"","site_type","allele_freq","dist_bin","mean_D","mean_r2","mean_D_prime","num_pairs","s_ben","s_del","rho_exp","mu_exp","theta","h_del","h_ben","model","num_sites"
"3497","nonsyn","int",600,0.00159938121322784,0.0723456070745128,-0.565653327447716,19716,0.1,0.001,6,6,0,0.5,0.5,2,2
"3498","syn","int",600,0.00134434351344297,0.0705134599332048,-0.363989520660226,19155,0.1,0.001,6,6,0,0.5,0.5,2,2
"3499","nonsyn","common",650,0.0214650653343582,0.199776646650881,0.044969748130057,2602,0.1,0.001,6,6,0,0.5,0.5,2,2
"3500","syn","common",650,0.00436951937984496,0.132881291773367,-0.00456746955621043,9675,0.1,0.001,6,6,0,0.5,0.5,2,2
"3501","nonsyn","rare",650,0.000428984938663809,0.035288326803446,-0.866791225193587,104506,0.1,0.001,6,6,0,0.5,0.5,2,2
"3502","syn","rare",650,0.00052792909529116,0.0386520799592653,-0.749426665136784,38587,0.1,0.001,6,6,0,0.5,0.5,2,2
"3503","nonsyn","int",650,0.00140126846663271,0.0689804927528344,-0.565588776075966,19630,0.1,0.001,6,6,0,0.5,0.5,2,2
"3504","syn","int",650,0.00131453160859587,0.0659637253325814,-0.366658398518675,19172,0.1,0.001,6,6,0,0.5,0.5,2,2
"3505","nonsyn","common",700,0.0201215641609719,0.19184140880541,0.031197030348129,2634,0.1,0.001,6,6,0,0.5,0.5,2,2
"3506","syn","common",700,0.0051323357589423,0.122738734938262,0.0048258805288792,9757,0.1,0.001,6,6,0,0.5,0.5,2,2
"3507","nonsyn","rare",700,0.000440840639850077,0.0353532938853609,-0.865519782115707,104587,0.1,0.001,6,6,0,0.5,0.5,2,2
"3508","syn","rare",700,0.000471680886484237,0.0366875147902262,-0.751648749665625,38444,0.1,0.001,6,6,0,0.5,0.5,2,2
"3509","nonsyn","int",700,0.00159006625918126,0.0678803813794117,-0.556271347333682,19469,0.1,0.001,6,6,0,0.5,0.5,2,2
"3510","syn","int",700,0.0014145850884583,0.0632197336418813,-0.361307208623707,18992,0.1,0.001,6,6,0,0.5,0.5,2,2
"3511","nonsyn","common",750,0.0225776998050682,0.186563352052525,0.0586122870989718,2565,0.1,0.001,6,6,0,0.5,0.5,2,2
"3512","syn","common",750,0.00496482173517826,0.118899713794923,0.00512798051389441,9901,0.1,0.001,6,6,0,0.5,0.5,2,2
"3513","nonsyn","rare",750,0.000408770092524092,0.0340691415865756,-0.868729207446696,104081,0.1,0.001,6,6,0,0.5,0.5,2,2
"3514","syn","rare",750,0.00037996887966805,0.034536356343556,-0.761087456712719,38560,0.1,0.001,6,6,0,0.5,0.5,2,2
"3515","nonsyn","int",750,0.00154518881905054,0.0653295723206659,-0.550031758398465,19569,0.1,0.001,6,6,0,0.5,0.5,2,2
"3516","syn","int",750,0.00110634768740032,0.0589213525516469,-0.362468500286128,18810,0.1,0.001,6,6,0,0.5,0.5,2,2
"3517","nonsyn","common",800,0.0244371650485437,0.188315114800968,0.0625130306543959,2575,0.1,0.001,6,6,0,0.5,0.5,2,2
"3518","syn","common",800,0.00534667014069828,0.114876063939639,0.00866814986968968,9595,0.1,0.001,6,6,0,0.5,0.5,2,2
"3519","nonsyn","rare",800,0.000402937060255747,0.0335419471725728,-0.867876393457457,104322,0.1,0.001,6,6,0,0.5,0.5,2,2
"3520","syn","rare",800,0.000462616992512479,0.035362090783553,-0.748735321608284,38464,0.1,0.001,6,6,0,0.5,0.5,2,2
"3521","nonsyn","int",800,0.00137521538461538,0.062879105108135,-0.545151682832937,19500,0.1,0.001,6,6,0,0.5,0.5,2,2
"3522","syn","int",800,0.00128987253641817,0.057528978541343,-0.357334298705753,18672,0.1,0.001,6,6,0,0.5,0.5,2,2
"3523","nonsyn","common",850,0.0215261643316925,0.182826628474878,0.039515545816678,2641,0.1,0.001,6,6,0,0.5,0.5,2,2
"3524","syn","common",850,0.00551332987012987,0.109458644278341,0.0120457842250932,9625,0.1,0.001,6,6,0,0.5,0.5,2,2
"3525","nonsyn","rare",850,0.000396636998811353,0.0328951124058782,-0.868283977003942,103479,0.1,0.001,6,6,0,0.5,0.5,2,2
"3526","syn","rare",850,0.000415581812976603,0.0337397798718187,-0.748589592086011,38423,0.1,0.001,6,6,0,0.5,0.5,2,2
"3527","nonsyn","int",850,0.00156427836112827,0.0641319209055326,-0.542909455849727,19428,0.1,0.001,6,6,0,0.5,0.5,2,2
"3528","syn","int",850,0.00114345747224141,0.0576046705006135,-0.341035284396938,18823,0.1,0.001,6,6,0,0.5,0.5,2,2
"3529","nonsyn","common",900,0.0220259201859744,0.176972728608512,0.0422071947279282,2581,0.1,0.001,6,6,0,0.5,0.5,2,2
"3530","syn","common",900,0.00493896982310094,0.107092623241207,0.00697136201973502,9610,0.1,0.001,6,6,0,0.5,0.5,2,2
"3531","nonsyn","rare",900,0.000365936952714536,0.0321631529512391,-0.86956195570443,103922,0.1,0.001,6,6,0,0.5,0.5,2,2
"3532","syn","rare",900,0.000395229396106269,0.0323422582935967,-0.750374901949086,38318,0.1,0.001,6,6,0,0.5,0.5,2,2
"3533","nonsyn","int",900,0.0012496450593295,0.0600505299951723,-0.545564120770552,19299,0.1,0.001,6,6,0,0.5,0.5,2,2
"3534","syn","int",900,0.000986459824980111,0.0542806184158676,-0.347241657532468,18855,0.1,0.001,6,6,0,0.5,0.5,2,2
"3535","nonsyn","common",950,0.0207097842835131,0.173833110150722,0.0387529873786233,2596,0.1,0.001,6,6,0,0.5,0.5,2,2
"3536","syn","common",950,0.00484654094603042,0.103859389441236,0.00566466122938899,9598,0.1,0.001,6,6,0,0.5,0.5,2,2
"3537","nonsyn","rare",950,0.00036136208109645,0.0317103801389645,-0.868842779256919,103753,0.1,0.001,6,6,0,0.5,0.5,2,2
"3538","syn","rare",950,0.000390605187319885,0.0325630990623796,-0.750842687214322,38170,0.1,0.001,6,6,0,0.5,0.5,2,2
"3539","nonsyn","int",950,0.00127333196152065,0.058503233627956,-0.537794134700853,19439,0.1,0.001,6,6,0,0.5,0.5,2,2
"3540","syn","int",950,0.000749198768969543,0.0516285761725011,-0.352212699618525,18846,0.1,0.001,6,6,0,0.5,0.5,2,2
"3541","nonsyn","common",1000,0.021948177813376,0.168504616458613,0.059879336305333,2497,0.1,0.001,6,6,0,0.5,0.5,2,2
"3542","syn","common",1000,0.00247874586092715,0.0989609824832776,-0.00799663975530858,9664,0.1,0.001,6,6,0,0.5,0.5,2,2
"3543","nonsyn","rare",1000,0.000354413445378151,0.0311180357221814,-0.868701105326876,104125,0.1,0.001,6,6,0,0.5,0.5,2,2
"3544","syn","rare",1000,0.00034270008336807,0.0305826472700163,-0.752713257005274,38384,0.1,0.001,6,6,0,0.5,0.5,2,2
"3545","nonsyn","int",1000,0.0011310096277609,0.0564585585172784,-0.537882503155397,19423,0.1,0.001,6,6,0,0.5,0.5,2,2
"3546","syn","int",1000,0.00106394310464681,0.052218065090253,-0.347209445650007,18701,0.1,0.001,6,6,0,0.5,0.5,2,2
"3547","nonsyn","common",1050,0.0207433148734177,0.169049265166587,0.0478046572514964,2528,0.1,0.001,6,6,0,0.5,0.5,2,2
"3548","syn","common",1050,0.00457559662090813,0.0953325838247411,0.00316152839988418,9470,0.1,0.001,6,6,0,0.5,0.5,2,2
"3549","nonsyn","rare",1050,0.000368422469921811,0.0313651156588877,-0.868119153839067,103979,0.1,0.001,6,6,0,0.5,0.5,2,2
"3550","syn","rare",1050,0.000394072482377296,0.0324261828911462,-0.753008887732402,38161,0.1,0.001,6,6,0,0.5,0.5,2,2
"3551","nonsyn","int",1050,0.00109233814261159,0.05515935901117,-0.537079054436212,19199,0.1,0.001,6,6,0,0.5,0.5,2,2
"3552","syn","int",1050,0.00134832011075023,0.0514889791008752,-0.333211794151048,18781,0.1,0.001,6,6,0,0.5,0.5,2,2
"3553","nonsyn","common",1100,0.023093459752322,0.170288812982419,0.0640566026600673,2584,0.1,0.001,6,6,0,0.5,0.5,2,2
"3554","syn","common",1100,0.0034286092014807,0.0930810856024172,-0.0014712502506248,9455,0.1,0.001,6,6,0,0.5,0.5,2,2
"3555","nonsyn","rare",1100,0.000337371950983803,0.0301023531229001,-0.869224785513151,103476,0.1,0.001,6,6,0,0.5,0.5,2,2
"3556","syn","rare",1100,0.000324316652649285,0.0300824181395395,-0.75671023084684,38048,0.1,0.001,6,6,0,0.5,0.5,2,2
"3557","nonsyn","int",1100,0.000886907697958755,0.0528893814072122,-0.540780808364532,19057,0.1,0.001,6,6,0,0.5,0.5,2,2
"3558","syn","int",1100,0.000835593947848482,0.047891180231737,-0.340975556529951,18638,0.1,0.001,6,6,0,0.5,0.5,2,2
"3559","nonsyn","common",1150,0.0197277445855116,0.157732556772149,0.0401094972670777,2678,0.1,0.001,6,6,0,0.5,0.5,2,2
"3560","syn","common",1150,0.00355100073352195,0.0915383970436515,-0.00127557396775488,9543,0.1,0.001,6,6,0,0.5,0.5,2,2
"3561","nonsyn","rare",1150,0.000318505968574222,0.0296929717669401,-0.871805532723083,103291,0.1,0.001,6,6,0,0.5,0.5,2,2
"3562","syn","rare",1150,0.000309726356467701,0.0289141830012153,-0.752304604721374,38298,0.1,0.001,6,6,0,0.5,0.5,2,2
"3563","nonsyn","int",1150,0.0010464467920639,0.0530086137024067,-0.526439021541224,19405,0.1,0.001,6,6,0,0.5,0.5,2,2
"3564","syn","int",1150,0.00106666666666667,0.0478791279001735,-0.336719519386733,18747,0.1,0.001,6,6,0,0.5,0.5,2,2
"3565","nonsyn","common",1200,0.0199250409165303,0.151542499510586,0.0505392707763137,2444,0.1,0.001,6,6,0,0.5,0.5,2,2
"3566","syn","common",1200,0.00383931404072883,0.0890400758922279,0.000772211518970914,9330,0.1,0.001,6,6,0,0.5,0.5,2,2
"3567","nonsyn","rare",1200,0.000304474363810463,0.0288419771718259,-0.869502329165123,103389,0.1,0.001,6,6,0,0.5,0.5,2,2
"3568","syn","rare",1200,0.000342499670402109,0.0296128028233455,-0.750577036948627,37925,0.1,0.001,6,6,0,0.5,0.5,2,2
"3569","nonsyn","int",1200,0.00116963799743261,0.052423903816037,-0.523795907675689,19475,0.1,0.001,6,6,0,0.5,0.5,2,2
"3570","syn","int",1200,0.000804094265855778,0.0455051385724832,-0.337377698816097,18416,0.1,0.001,6,6,0,0.5,0.5,2,2
"3571","nonsyn","common",1300,0.0204018838304553,0.152137769504063,0.0529549793371657,5096,0.1,0.001,6,6,0,0.5,0.5,2,2
"3572","syn","common",1300,0.00398702413991726,0.0852331587518549,0.00325081863943384,19097,0.1,0.001,6,6,0,0.5,0.5,2,2
"3573","nonsyn","rare",1300,0.000301882933401833,0.0286418818463123,-0.871307925809323,206327,0.1,0.001,6,6,0,0.5,0.5,2,2
"3574","syn","rare",1300,0.00029154754587186,0.0288995296989515,-0.755421354827129,76463,0.1,0.001,6,6,0,0.5,0.5,2,2
"3575","nonsyn","int",1300,0.00116379122022262,0.0514581957546292,-0.518715371827035,38452,0.1,0.001,6,6,0,0.5,0.5,2,2
"3576","syn","int",1300,0.000948949054964154,0.0432738695866631,-0.330683187468814,36824,0.1,0.001,6,6,0,0.5,0.5,2,2
"3577","nonsyn","common",1400,0.0214437630927442,0.146708690490166,0.0623829770265656,5251,0.1,0.001,6,6,0,0.5,0.5,2,2
"3578","syn","common",1400,0.00371031947529885,0.0806957588801374,0.00279474267104159,18906,0.1,0.001,6,6,0,0.5,0.5,2,2
"3579","nonsyn","rare",1400,0.000294984468593658,0.0279433884407168,-0.870307442471488,206678,0.1,0.001,6,6,0,0.5,0.5,2,2
"3580","syn","rare",1400,0.000303324121699348,0.0277496962299031,-0.756990504572997,75629,0.1,0.001,6,6,0,0.5,0.5,2,2
"3581","nonsyn","int",1400,0.000993686011317279,0.04881832931887,-0.518283218614882,37995,0.1,0.001,6,6,0,0.5,0.5,2,2
"3582","syn","int",1400,0.000707468958930277,0.0412058604292085,-0.328893855508751,36645,0.1,0.001,6,6,0,0.5,0.5,2,2
"3583","nonsyn","common",1500,0.0192806592987805,0.145002640437917,0.0461926779713184,5248,0.1,0.001,6,6,0,0.5,0.5,2,2
"3584","syn","common",1500,0.00351207268896497,0.079169692248029,0.000449740929803462,18985,0.1,0.001,6,6,0,0.5,0.5,2,2
"3585","nonsyn","rare",1500,0.000272480395640555,0.0270944266387452,-0.871688191468572,205439,0.1,0.001,6,6,0,0.5,0.5,2,2
"3586","syn","rare",1500,0.000299403602242456,0.0265966634755298,-0.759518635694174,75453,0.1,0.001,6,6,0,0.5,0.5,2,2
"3587","nonsyn","int",1500,0.000796203833074104,0.0459074531998172,-0.512889128107391,37933,0.1,0.001,6,6,0,0.5,0.5,2,2
"3588","syn","int",1500,0.000584095367847411,0.040060758222466,-0.328699837911006,36700,0.1,0.001,6,6,0,0.5,0.5,2,2
"3589","nonsyn","common",1600,0.0188613183343201,0.13891043181582,0.0462690468520859,5067,0.1,0.001,6,6,0,0.5,0.5,2,2
"3590","syn","common",1600,0.00346842767955511,0.0750887241661828,0.00373269947471397,19061,0.1,0.001,6,6,0,0.5,0.5,2,2
"3591","nonsyn","rare",1600,0.000275262060634401,0.026892047383353,-0.86975863605914,205296,0.1,0.001,6,6,0,0.5,0.5,2,2
"3592","syn","rare",1600,0.000253120821805377,0.0258566383405332,-0.757150084022753,75541,0.1,0.001,6,6,0,0.5,0.5,2,2
"3593","nonsyn","int",1600,0.00101620658254195,0.0463554335455171,-0.501716618962274,38435,0.1,0.001,6,6,0,0.5,0.5,2,2
"3594","syn","int",1600,0.000629381838074398,0.0381461640898961,-0.320908137251395,36560,0.1,0.001,6,6,0,0.5,0.5,2,2
"3595","nonsyn","common",1700,0.0182988153998026,0.131430389863305,0.0434373928847493,5065,0.1,0.001,6,6,0,0.5,0.5,2,2
"3596","syn","common",1700,0.00338218551060136,0.0734000366998519,0.00103669779108599,19007,0.1,0.001,6,6,0,0.5,0.5,2,2
"3597","nonsyn","rare",1700,0.000246712937880407,0.0257678616391222,-0.872163857537999,204879,0.1,0.001,6,6,0,0.5,0.5,2,2
"3598","syn","rare",1700,0.00023941893258128,0.0248731527035611,-0.758594574010163,75172,0.1,0.001,6,6,0,0.5,0.5,2,2
"3599","nonsyn","int",1700,0.000717238482740517,0.0431381456087256,-0.507747983845545,38095,0.1,0.001,6,6,0,0.5,0.5,2,2
"3600","syn","int",1700,0.000520669435621793,0.0371759328719601,-0.320801325856796,36837,0.1,0.001,6,6,0,0.5,0.5,2,2
"3601","nonsyn","common",1800,0.0180405055732484,0.131649680452955,0.0413715763067222,5024,0.1,0.001,6,6,0,0.5,0.5,2,2
"3602","syn","common",1800,0.00274354293078451,0.0698073226309027,-0.00112843223921934,18623,0.1,0.001,6,6,0,0.5,0.5,2,2
"3603","nonsyn","rare",1800,0.000245011676877828,0.0253918918033525,-0.871304792219833,204678,0.1,0.001,6,6,0,0.5,0.5,2,2
"3604","syn","rare",1800,0.000242585276352971,0.0246792163315591,-0.757597267901405,74669,0.1,0.001,6,6,0,0.5,0.5,2,2
"3605","nonsyn","int",1800,0.00085273451837869,0.0429591466775458,-0.495645680611371,38142,0.1,0.001,6,6,0,0.5,0.5,2,2
"3606","syn","int",1800,0.000497256504563411,0.0354732533872351,-0.32255098993939,36705,0.1,0.001,6,6,0,0.5,0.5,2,2
"3607","nonsyn","common",1900,0.018940518444666,0.131923065882497,0.046114249706936,5015,0.1,0.001,6,6,0,0.5,0.5,2,2
"3608","syn","common",1900,0.00297550932413496,0.0674381646719338,0.000330787492142351,18554,0.1,0.001,6,6,0,0.5,0.5,2,2
"3609","nonsyn","rare",1900,0.000238200005866995,0.0248547641558609,-0.872376434553809,204534,0.1,0.001,6,6,0,0.5,0.5,2,2
"3610","syn","rare",1900,0.000226169092187479,0.0238580447263292,-0.756497551772384,75379,0.1,0.001,6,6,0,0.5,0.5,2,2
"3611","nonsyn","int",1900,0.000895854852952982,0.0415804865880488,-0.490970998985286,37369,0.1,0.001,6,6,0,0.5,0.5,2,2
"3612","syn","int",1900,0.000585133527948967,0.0353734837418134,-0.311819544293145,36996,0.1,0.001,6,6,0,0.5,0.5,2,2
"3613","nonsyn","common",2000,0.0194207954095766,0.126106675013343,0.0555811049394057,5054,0.1,0.001,6,6,0,0.5,0.5,2,2
"3614","syn","common",2000,0.00379232433601991,0.0656240136959463,0.00744496922647624,18487,0.1,0.001,6,6,0,0.5,0.5,2,2
"3615","nonsyn","rare",2000,0.000243556727559688,0.0249083317066468,-0.869937053259289,204019,0.1,0.001,6,6,0,0.5,0.5,2,2
"3616","syn","rare",2000,0.000227807862812243,0.0239190037999684,-0.754704336094944,75342,0.1,0.001,6,6,0,0.5,0.5,2,2
"3617","nonsyn","int",2000,0.00101289043792902,0.0417531864708495,-0.4849459199655,37586,0.1,0.001,6,6,0,0.5,0.5,2,2
"3618","syn","int",2000,0.000526020394289599,0.0339840409709684,-0.31603196534864,36775,0.1,0.001,6,6,0,0.5,0.5,2,2
"3619","nonsyn","common",2500,0.0178761648675172,0.118745670454478,0.0496966444686439,25475,0.1,0.001,6,6,0,0.5,0.5,2,2
"3620","syn","common",2500,0.00269762886040348,0.0615810163134259,-0.000360659675155095,92445,0.1,0.001,6,6,0,0.5,0.5,2,2
"3621","nonsyn","rare",2500,0.000213395485624894,0.0234680852955756,-0.871176675009923,1011923,0.1,0.001,6,6,0,0.5,0.5,2,2
"3622","syn","rare",2500,0.000202849965512707,0.0223956894318807,-0.757100261846172,372601,0.1,0.001,6,6,0,0.5,0.5,2,2
"3623","nonsyn","int",2500,0.000786882977987539,0.0382287216924605,-0.478077633878403,187939,0.1,0.001,6,6,0,0.5,0.5,2,2
"3624","syn","int",2500,0.000459194670810123,0.0312378125897115,-0.306639674715055,181491,0.1,0.001,6,6,0,0.5,0.5,2,2
"3625","nonsyn","common",3000,0.0162411443062049,0.105884119174934,0.043847574261585,25238,0.1,0.001,6,6,0,0.5,0.5,2,2
"3626","syn","common",3000,0.0026273769474475,0.0560079431698403,-0.000410944802764472,91851,0.1,0.001,6,6,0,0.5,0.5,2,2
"3627","nonsyn","rare",3000,0.000185131140860888,0.0218555945275981,-0.871558412016659,1006170,0.1,0.001,6,6,0,0.5,0.5,2,2
"3628","syn","rare",3000,0.00018671442386131,0.0211123102847366,-0.757500157341719,370206,0.1,0.001,6,6,0,0.5,0.5,2,2
"3629","nonsyn","int",3000,0.000678653048024578,0.0342542678118135,-0.465435101261922,185530,0.1,0.001,6,6,0,0.5,0.5,2,2
"3630","syn","int",3000,0.000461792580707627,0.0280652461219028,-0.295563247692303,180745,0.1,0.001,6,6,0,0.5,0.5,2,2
"3631","nonsyn","common",3500,0.0162726609963548,0.0981245279973176,0.0469347790980672,24690,0.1,0.001,6,6,0,0.5,0.5,2,2
"3632","syn","common",3500,0.00246283377302882,0.0504952931789838,0.00015975280557521,90593,0.1,0.001,6,6,0,0.5,0.5,2,2
"3633","nonsyn","rare",3500,0.000168360030495777,0.0207296226792993,-0.870824203495112,998171,0.1,0.001,6,6,0,0.5,0.5,2,2
"3634","syn","rare",3500,0.000173567521892346,0.0200038290737976,-0.754993988240911,368051,0.1,0.001,6,6,0,0.5,0.5,2,2
"3635","nonsyn","int",3500,0.000622679566714834,0.0314452244777845,-0.45393326253808,184082,0.1,0.001,6,6,0,0.5,0.5,2,2
"3636","syn","int",3500,0.000449446342062376,0.0260768620590639,-0.286584086465662,179172,0.1,0.001,6,6,0,0.5,0.5,2,2
"3637","nonsyn","common",4000,0.0150784067755983,0.08963732323446,0.0450822034835051,25031,0.1,0.001,6,6,0,0.5,0.5,2,2
"3638","syn","common",4000,0.00206584460765365,0.0470032028423017,-0.0012202503067315,90545,0.1,0.001,6,6,0,0.5,0.5,2,2
"3639","nonsyn","rare",4000,0.000150215348038355,0.0195793818742441,-0.870998953669887,990954,0.1,0.001,6,6,0,0.5,0.5,2,2
"3640","syn","rare",4000,0.00015364703884386,0.0192183520213756,-0.754317161846773,365077,0.1,0.001,6,6,0,0.5,0.5,2,2
"3641","nonsyn","int",4000,0.00045864855100231,0.0289552480035258,-0.44429345533017,182678,0.1,0.001,6,6,0,0.5,0.5,2,2
"3642","syn","int",4000,0.000363176689929423,0.0240154364063444,-0.280572605353264,177537,0.1,0.001,6,6,0,0.5,0.5,2,2
"3643","nonsyn","common",4500,0.0142712054384332,0.0838714086875687,0.0405180954752273,24713,0.1,0.001,6,6,0,0.5,0.5,2,2
"3644","syn","common",4500,0.00218510972654132,0.0441652022929458,0.000121408714859463,90361,0.1,0.001,6,6,0,0.5,0.5,2,2
"3645","nonsyn","rare",4500,0.000142387504837954,0.0188955148780778,-0.870160202036431,981820,0.1,0.001,6,6,0,0.5,0.5,2,2
"3646","syn","rare",4500,0.000144057842034421,0.0182324551244711,-0.755833690703335,361813,0.1,0.001,6,6,0,0.5,0.5,2,2
"3647","nonsyn","int",4500,0.000468756547533716,0.0272778373073961,-0.435750379196656,181366,0.1,0.001,6,6,0,0.5,0.5,2,2
"3648","syn","int",4500,0.0003770337591811,0.022857814764904,-0.274757007187247,176041,0.1,0.001,6,6,0,0.5,0.5,2,2
"3649","nonsyn","common",5000,0.014234931199216,0.0774885783818782,0.0448486035086971,24491,0.1,0.001,6,6,0,0.5,0.5,2,2
"3650","syn","common",5000,0.00205586700629509,0.0409578062944823,0.000889703697790018,89117,0.1,0.001,6,6,0,0.5,0.5,2,2
"3651","nonsyn","rare",5000,0.000134977252606099,0.0183586381333965,-0.869317603392427,977035,0.1,0.001,6,6,0,0.5,0.5,2,2
"3652","syn","rare",5000,0.000133186387618615,0.0175413715888107,-0.754475020690714,358409,0.1,0.001,6,6,0,0.5,0.5,2,2
"3653","nonsyn","int",5000,0.000431834561424028,0.0257070619238649,-0.429858309871107,179547,0.1,0.001,6,6,0,0.5,0.5,2,2
"3654","syn","int",5000,0.000312693939947066,0.0218147138739721,-0.27174620145312,175312,0.1,0.001,6,6,0,0.5,0.5,2,2
"3655","nonsyn","common",7500,0.0120915768675179,0.0636742724194607,0.0373854449225094,120454,0.1,0.001,6,6,0,0.5,0.5,2,2
"3656","syn","common",7500,0.00178621271626732,0.0353021713445975,-0.000458259575392892,438462,0.1,0.001,6,6,0,0.5,0.5,2,2
"3657","nonsyn","rare",7500,0.000108992089967089,0.0167990457338841,-0.868851483196149,4784683,0.1,0.001,6,6,0,0.5,0.5,2,2
"3658","syn","rare",7500,0.000112308501541407,0.0162698755613476,-0.754455625060428,1762351,0.1,0.001,6,6,0,0.5,0.5,2,2
"3659","nonsyn","int",7500,0.000352307629323678,0.0225184809580215,-0.414189255213497,879344,0.1,0.001,6,6,0,0.5,0.5,2,2
"3660","syn","int",7500,0.000218363855836411,0.0191540007760235,-0.262441245126087,859912,0.1,0.001,6,6,0,0.5,0.5,2,2
"3661","nonsyn","common",10000,0.00934093920137543,0.046347394657296,0.0296845048214958,118654,0.1,0.001,6,6,0,0.5,0.5,2,2
"3662","syn","common",10000,0.00132871279235001,0.0278326609970791,-0.00154675338261811,426458,0.1,0.001,6,6,0,0.5,0.5,2,2
"3663","nonsyn","rare",10000,8.59914622681914e-05,0.0153367228396483,-0.867993537333393,4611295,0.1,0.001,6,6,0,0.5,0.5,2,2
"3664","syn","rare",10000,9.62173204866596e-05,0.015012597948987,-0.752716524517675,1704929,0.1,0.001,6,6,0,0.5,0.5,2,2
"3665","nonsyn","int",10000,0.000211876588502582,0.0189966216682081,-0.398373800861645,845529,0.1,0.001,6,6,0,0.5,0.5,2,2
"3666","syn","int",10000,0.000198815768147957,0.0165658172783184,-0.248781494215553,832945,0.1,0.001,6,6,0,0.5,0.5,2,2
"3667","nonsyn","int",10,0.00359825634057971,0.156590753985178,-0.607831170091666,4416,0.1,0.001,6,6,0,0.5,0.5,3,2
"3668","syn","int",10,0.00425744680851064,0.309347429630369,-0.359488646853478,4794,0.1,0.001,6,6,0,0.5,0.5,3,2
"3669","nonsyn","common",10,0.0177973607038123,0.565550928291106,-0.0383220031102481,682,0.1,0.001,6,6,0,0.5,0.5,3,2
"3670","syn","common",10,0.00508186372745491,0.665531008225652,-0.025314653301247,2994,0.1,0.001,6,6,0,0.5,0.5,3,2
"3671","nonsyn","rare",10,0.000840780727380499,0.056831973689373,-0.852898600206297,23619,0.1,0.001,6,6,0,0.5,0.5,3,2
"3672","syn","rare",10,0.00149869900771775,0.113838072331065,-0.685237725534171,9070,0.1,0.001,6,6,0,0.5,0.5,3,2
"3673","nonsyn","int",15,0.00388098946404031,0.157813603075551,-0.587779924316074,2183,0.1,0.001,6,6,0,0.5,0.5,3,2
"3674","syn","int",15,0.00460516717325228,0.272125374542272,-0.358994427980722,2303,0.1,0.001,6,6,0,0.5,0.5,3,2
"3675","nonsyn","common",15,0.0484976744186046,0.588973589289234,0.110044233618461,344,0.1,0.001,6,6,0,0.5,0.5,3,2
"3676","syn","common",15,0.00569594202898551,0.620328263535604,-0.0361445087827447,1380,0.1,0.001,6,6,0,0.5,0.5,3,2
