"","site_type","allele_freq","dist_bin","s_ben","theta","s_del","rho_exp","mu_exp","h_ben","h_del","end_freq","model","num_sites","mean_D","mean_r2","mean_D_prime","num_pairs"
"6878","syn","int",100,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,0.00591815069714367,0.300566931327199,-0.197799965804674,84129
"6879","syn","int",100,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,0.00596853549908305,0.284055572608916,-0.201859192461753,11451
"6880","syn","int",100,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,0.00593483302349841,0.271614061755296,-0.286993516057528,224313
"6881","syn","int",100,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,0.00722708360199939,0.318641327355335,-0.223442593168064,193859
"6882","syn","int",100,0.05,1,0.001,6,6,0.5,0.5,1,0,1,0.00711751833621467,0.356998867288946,-0.202139400053315,174109
"6883","syn","int",100,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00499229216855133,0.234450917722564,-0.354171711646401,268571
"6884","syn","int",100,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00547548397061852,0.261304078406877,-0.321463593033516,116536
"6885","syn","int",100,0.05,5,0.001,6,6,0.5,0.5,1,0,1,0.00452043457107882,0.244719615192161,-0.34007152136898,127436
"6886","syn","int",100,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00713880561304447,0.320422828512203,-0.1895640339077,167182
"6887","syn","int",100,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00727186500592808,0.341000284946869,-0.156148410956407,228573
"6888","syn","int",100,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00739097550862201,0.363113244603962,-0.123432685094349,221874
"6889","syn","int",200,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00351206225680934,0.147305138083845,-0.386616173264764,17219
"6890","syn","int",200,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00358972303364125,0.158944621605892,-0.370108842748545,371092
"6891","syn","int",200,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,0.00202853861903208,0.14189450751598,-0.0962291592979713,168505
"6892","syn","int",200,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,0.00449108410503835,0.16892173751407,-0.206300330215394,231306
"6893","syn","int",200,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,0.00464273521978705,0.16717481138553,-0.2105223724797,24137
"6894","syn","int",200,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,0.00387077703438742,0.138028729110356,-0.215047492017158,504894
"6895","syn","int",200,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,0.00479136562427433,0.16704579557895,-0.229045987297253,516760
"6896","syn","int",200,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,0.00488018134225652,0.169074780149118,-0.215327610231569,185285
"6897","syn","int",200,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,0.0051809552943233,0.170381654765628,-0.205731908198641,22883
"6898","syn","int",200,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,0.00544999589363442,0.181784631749904,-0.295633968875627,560106
"6899","syn","int",200,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,0.00517703678362598,0.182648761262615,-0.264275742724395,476462
"6900","syn","int",200,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,0.00472958001995586,0.177924045287858,-0.233515584148289,132292
"6901","syn","int",200,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,0.00469035833977829,0.170862901058521,-0.215546184379877,19395
"6902","syn","int",200,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,0.000305476201977972,0.0338412942183873,-0.299862717611039,910832
"6903","syn","int",200,0.05,0.01,0.001,6,6,0,0,0.5,0,1,0.00183374582633292,0.0947200537435018,-0.372434125768298,752336
"6904","syn","int",200,0.05,0.01,0.001,6,6,0.25,0.25,0.5,0,1,0.00436866030228685,0.16474571908203,-0.312063832263568,78667
"6905","syn","int",200,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00526972549041428,0.199679755636893,-0.262325732602287,1437764
"6906","syn","int",200,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.00575457399964288,0.248969400088655,-0.184585014656377,296819
"6907","syn","int",200,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,0.00308798391061453,0.147775222992376,-0.403730873560772,111875
"6908","syn","int",200,0.05,0.01,0.001,6,6,0.75,0.75,0.5,0,1,0.00619467064663268,0.229822169733307,-0.218745525662285,29816
"6909","syn","int",200,0.05,0.01,0.001,6,6,1,1,0.5,0,1,0.00635744281694206,0.241457710644422,-0.182216524563118,27718
"6910","syn","int",200,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,0.00476596666273406,0.18586087418585,-0.221124356264593,118666
"6911","syn","int",200,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,0.00423601589923601,0.173944721156524,-0.220976372302378,19372
"6912","syn","int",200,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,0.00790864377693156,0.348040710713563,-0.18845549114678,159664
"6913","syn","int",200,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,0.00889671688114265,0.410447159939793,-0.155259367597463,94727
"6914","syn","int",200,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,0.00576549500389767,0.257455510197203,-0.292724946621136,239887
"6915","syn","int",200,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,0.00531085536077524,0.238900941095446,-0.21973912501574,370674
"6916","syn","int",200,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,0.0047597450304123,0.192256302705733,-0.215237817177968,133663
"6917","syn","int",200,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,0.00414417165568245,0.173410826491632,-0.216303699485202,19877
"6918","syn","int",200,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,0.0047365025120334,0.188010240482487,-0.213207293900344,151869
"6919","syn","int",200,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,0.00454514477147643,0.173108849356092,-0.215734972279866,20895
"6920","syn","int",200,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,0.00495736752268815,0.189222649998917,-0.305653493593113,414203
"6921","syn","int",200,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,0.00585737815526274,0.227147284163512,-0.243879381530449,352744
"6922","syn","int",200,0.05,1,0.001,6,6,0.5,0.5,1,0,1,0.0058009080445883,0.261520320745241,-0.227325105686073,314522
"6923","syn","int",200,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00370199320756073,0.166067847926817,-0.37562458356623,500851
"6924","syn","int",200,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00468965721258736,0.188570922357312,-0.342478239728805,216344
"6925","syn","int",200,0.05,5,0.001,6,6,0.5,0.5,1,0,1,0.00366588768836355,0.171997182631761,-0.358575639510254,236378
"6926","syn","int",200,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00620089216472351,0.220330635835394,-0.19942267808158,304316
"6927","syn","int",200,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00627643925010128,0.233547213385385,-0.165054061821134,409762
"6928","syn","int",200,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00649714498347587,0.248813503645394,-0.1264620560868,396390
"6929","syn","int",300,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00205627436938012,0.109830443808229,-0.406488151702757,12567
"6930","syn","int",300,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00262176186252105,0.118400016930196,-0.379388468311287,266048
"6931","syn","int",300,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,0.00188265994090471,0.0997773632027813,-0.0911156557172088,122514
"6932","syn","int",300,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,0.00375210228061388,0.118110706969691,-0.204199883542684,165701
"6933","syn","int",300,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,0.00336109453877925,0.118407413127242,-0.205405601670815,17432
"6934","syn","int",300,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,0.00329494464521623,0.102976609419949,-0.214150900869928,366364
"6935","syn","int",300,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,0.00383684656113097,0.118442581044315,-0.22780066673056,372070
"6936","syn","int",300,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,0.00396049428144455,0.120183159938127,-0.214266609305713,133163
"6937","syn","int",300,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,0.00308612385321101,0.117449863756761,-0.222452606479217,16568
"6938","syn","int",300,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,0.00460991724165537,0.139129748933075,-0.299799851579844,399718
"6939","syn","int",300,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,0.00424423544187903,0.133133750481108,-0.267014775079579,340772
"6940","syn","int",300,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,0.00403683772917675,0.126082833618053,-0.230827491646043,95014
"6941","syn","int",300,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,0.0042001970083911,0.123376745873225,-0.214584840016135,13705
"6942","syn","int",300,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,0.000176232347613488,0.0246271493904261,-0.272523678149919,674059
"6943","syn","int",300,0.05,0.01,0.001,6,6,0,0,0.5,0,1,0.00115715468760995,0.0708754266034761,-0.359481587121982,554259
"6944","syn","int",300,0.05,0.01,0.001,6,6,0.25,0.25,0.5,0,1,0.00331132218844985,0.120139275951515,-0.318562721534491,56588
"6945","syn","int",300,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00435910871425857,0.146474307214879,-0.266188677876596,1021154
"6946","syn","int",300,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.00496617435985762,0.18484082706695,-0.187667252361773,209016
"6947","syn","int",300,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,0.00213454187290386,0.108652723288569,-0.4092217116942,80207
"6948","syn","int",300,0.05,0.01,0.001,6,6,0.75,0.75,0.5,0,1,0.00527758441803434,0.168375389189012,-0.218766943727426,21204
"6949","syn","int",300,0.05,0.01,0.001,6,6,1,1,0.5,0,1,0.00460768020969855,0.176701377698545,-0.199631133225098,19075
"6950","syn","int",300,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,0.00389909079116499,0.13040509810977,-0.222748377959439,84799
"6951","syn","int",300,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,0.00438747458611676,0.122994381153592,-0.206963180823657,13772
"6952","syn","int",300,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,0.00718868668298848,0.29815278916073,-0.198104789144073,113141
"6953","syn","int",300,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,0.00850990927919256,0.391659720575234,-0.160380841080781,68562
"6954","syn","int",300,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,0.00513136659333659,0.21240628975623,-0.301328116827392,169553
"6955","syn","int",300,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,0.00440438428162979,0.171813552413717,-0.230719833392577,259518
"6956","syn","int",300,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,0.00381137585094948,0.136106878179641,-0.217585964208443,94894
"6957","syn","int",300,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,0.00397176579003332,0.124187354219644,-0.213447662316246,14107
"6958","syn","int",300,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,0.00387048078708001,0.131761466659515,-0.212954256712503,107740
"6959","syn","int",300,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,0.00397018100769958,0.122277101929998,-0.20719868087486,14806
"6960","syn","int",300,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,0.00392260221763743,0.141221290519876,-0.313200672946729,295179
"6961","syn","int",300,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,0.00508891119357625,0.172837946299663,-0.249479961431449,250072
"6962","syn","int",300,0.05,1,0.001,6,6,0.5,0.5,1,0,1,0.00488817489355134,0.202899865492599,-0.239301726082294,220294
"6963","syn","int",300,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00293958526995191,0.12664279628814,-0.379038724522119,360379
"6964","syn","int",300,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00377988647358575,0.14643997871827,-0.350446583947688,155030
"6965","syn","int",300,0.05,5,0.001,6,6,0.5,0.5,1,0,1,0.00278581973512538,0.12812075984228,-0.363854676372189,167853
"6966","syn","int",300,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00527727823783945,0.160626766550964,-0.204759875984036,214464
"6967","syn","int",300,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00558525552199096,0.169780004911923,-0.166156361305651,288664
"6968","syn","int",300,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00572284216162988,0.18114056994382,-0.123020053786194,278253
"6969","syn","int",500,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00141494515110792,0.0837533905624427,-0.404413068278922,31997
"6970","syn","int",500,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00191604839135098,0.088033813005199,-0.371791155679271,682436
"6971","syn","int",500,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,0.00161665153854552,0.074053189176467,-0.0862484698067212,320595
"6972","syn","int",500,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,0.00306805051914925,0.0871351452069979,-0.192487782397041,427719
"6973","syn","int",500,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,0.00297400355476561,0.0864184272385391,-0.201089151015845,45010
"6974","syn","int",500,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,0.00290333284490401,0.0775740193992466,-0.208268129162661,948619
"6975","syn","int",500,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,0.00321064272456421,0.088048339107512,-0.216785020991755,957922
"6976","syn","int",500,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,0.00317211321846301,0.087507373963698,-0.205243360259331,342241
"6977","syn","int",500,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,0.00302420011226495,0.0859583221894838,-0.201896695773333,42756
"6978","syn","int",500,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,0.00382739695890535,0.10551802207476,-0.293937864945841,1018186
"6979","syn","int",500,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,0.00354906979499941,0.098937755454552,-0.257695142512098,869217
"6980","syn","int",500,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,0.00322807217551774,0.091599116849412,-0.220241044517001,243850
"6981","syn","int",500,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,0.00322795130142737,0.0883218649530653,-0.202661595695625,35730
"6982","syn","int",500,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,0.00013044788761025,0.019475883004948,-0.250605055544281,1770980
"6983","syn","int",500,0.05,0.01,0.001,6,6,0,0,0.5,0,1,0.000687950463629042,0.0549429418923634,-0.345227992667163,1452670
"6984","syn","int",500,0.05,0.01,0.001,6,6,0.25,0.25,0.5,0,1,0.00260514185987156,0.0903381720417967,-0.308650241777017,144967
"6985","syn","int",500,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00356094157415783,0.108195763658227,-0.261575295998379,2596779
"6986","syn","int",500,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.0042214134689346,0.139595507416879,-0.185161594918538,527822
"6987","syn","int",500,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,0.00153855448527026,0.0820073774472703,-0.400486465857296,206487
"6988","syn","int",500,0.05,0.01,0.001,6,6,0.75,0.75,0.5,0,1,0.0042497501878287,0.122468453056454,-0.22080463191852,53240
"6989","syn","int",500,0.05,0.01,0.001,6,6,1,1,0.5,0,1,0.00428371558691995,0.12960596984121,-0.192908868617609,48746
"6990","syn","int",500,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,0.00318017900973928,0.0957011131842961,-0.217358579117839,215519
"6991","syn","int",500,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,0.0033469091827004,0.0913853003332408,-0.191246154191383,35654
"6992","syn","int",500,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,0.0067889205398891,0.249181226647614,-0.202389247894854,282947
"6993","syn","int",500,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,0.00853857072011218,0.361196020533054,-0.164401482780597,175431
"6994","syn","int",500,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,0.00427439275528202,0.168117787580187,-0.311922622826881,426352
"6995","syn","int",500,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,0.00359293609261629,0.124897227017666,-0.228724276923112,652585
"6996","syn","int",500,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,0.00329092635603149,0.0986447563947164,-0.205805516370475,243265
"6997","syn","int",500,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,0.00295711330234558,0.0911705773280489,-0.208971265499357,37219
"6998","syn","int",500,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,0.00313667994984579,0.0962455226015889,-0.207891366929946,277544
"6999","syn","int",500,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,0.00313240098160804,0.0904715514015074,-0.201338987753857,37897
"7000","syn","int",500,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,0.0031532072369515,0.106098246540454,-0.310278931689596,751753
"7001","syn","int",500,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,0.00421081680017017,0.133008068022136,-0.249954013146727,629946
"7002","syn","int",500,0.05,1,0.001,6,6,0.5,0.5,1,0,1,0.0038892190288877,0.155116027288166,-0.242627722451131,555219
"7003","syn","int",500,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00213367874524896,0.0977084927499137,-0.379285775465957,922956
"7004","syn","int",500,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00289875725399762,0.114197505973785,-0.350426030040538,394610
"7005","syn","int",500,0.05,5,0.001,6,6,0.5,0.5,1,0,1,0.00188689663201276,0.0944645418565224,-0.361767575764923,429485
"7006","syn","int",500,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00434608749568905,0.11706364068304,-0.199757858571568,545124
"7007","syn","int",500,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00483316728995604,0.123634450895868,-0.155183455942442,731335
"7008","syn","int",500,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.0049403802254346,0.130916925831381,-0.118493810991742,703530
"7009","syn","int",750,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00100352433219757,0.0593893158164523,-0.377616869760858,38447
"7010","syn","int",750,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00117730678981497,0.0635567289151562,-0.361636935843252,814411
"7011","syn","int",750,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,0.00132411859426362,0.0535070496805615,-0.086528072889809,390002
"7012","syn","int",750,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,0.00258783129531039,0.0631499737273028,-0.177872808429244,518231
"7013","syn","int",750,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,0.00245122077251001,0.0622785858135515,-0.183888606732811,54187
"7014","syn","int",750,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,0.00249481517529275,0.0584005634020896,-0.196406555371862,1144571
"7015","syn","int",750,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,0.00268007827534759,0.0639448128809837,-0.201387556039864,1156175
"7016","syn","int",750,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,0.00260831577315642,0.0637566330539549,-0.189692796861168,412866
"7017","syn","int",750,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,0.00251407124731224,0.0628414851296656,-0.186106118819288,51623
"7018","syn","int",750,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,0.00302782758725915,0.0772900248834087,-0.282346725732106,1212509
"7019","syn","int",750,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,0.00278894077782621,0.0710450173856328,-0.244002482044287,1037044
"7020","syn","int",750,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,0.00268005190139421,0.0662809112469694,-0.204064237942594,291707
"7021","syn","int",750,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,0.00236538052770205,0.0650486264293288,-0.193288220651311,43282
"7022","syn","int",750,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,6.5221137476983e-05,0.0157651805845657,-0.233827492545992,2158725
"7023","syn","int",750,0.05,0.01,0.001,6,6,0,0,0.5,0,1,0.000413033148482385,0.0421339861648542,-0.321155771753647,1772419
"7024","syn","int",750,0.05,0.01,0.001,6,6,0.25,0.25,0.5,0,1,0.00200917965701999,0.0654344569898368,-0.29446683481589,173013
"7025","syn","int",750,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.0028696666274922,0.0772606292718769,-0.248536438828699,3071729
"7026","syn","int",750,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.00320120297840415,0.101606384502939,-0.180581275236117,619795
"7027","syn","int",750,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,0.000795554181018451,0.0580605990166501,-0.387174019615647,247356
"7028","syn","int",750,0.05,0.01,0.001,6,6,0.75,0.75,0.5,0,1,0.00316304337528225,0.0852005329502557,-0.210888060459793,63331
"7029","syn","int",750,0.05,0.01,0.001,6,6,1,1,0.5,0,1,0.00333518049121581,0.0901132250879669,-0.181891193327038,57205
"7030","syn","int",750,0.05,0.01,0.001,6,6.5,0.5,0.5,0.5,0,1,0.00249713471921098,0.0678861360665346,-0.203397873974314,258753
"7031","syn","int",750,0.05,0.01,0.001,6,7,0.5,0.5,0.5,0,1,0.0024344220870379,0.0648551070241823,-0.184854219001375,42740
"7032","syn","int",750,0.05,0.01,0.001,6.5,6,0.5,0.5,0.5,0,1,0.00621497863111176,0.195579671734276,-0.207535031318479,328281
"7033","syn","int",750,0.05,0.01,0.001,7,6,0.5,0.5,0.5,0,1,0.00792727432060058,0.321195662258309,-0.173143257215183,205402
"7034","syn","int",750,0.05,0.01,0.005,6,5.5,0.5,0.5,0.5,0,1,0.00351330720822293,0.125876046304538,-0.312546047321289,494033
"7035","syn","int",750,0.05,0.01,0.005,6,6,0.5,0.5,0.5,0,1,0.00281212509127508,0.0875242535682636,-0.220155889178869,771021
"7036","syn","int",750,0.05,0.01,0.005,6,6.5,0.5,0.5,0.5,0,1,0.00258525050827269,0.0698113741289171,-0.19420984652092,292166
"7037","syn","int",750,0.05,0.01,0.005,6,7,0.5,0.5,0.5,0,1,0.00256560999685916,0.0644646119774727,-0.184113600978845,44574
"7038","syn","int",750,0.05,0.01,0.01,6,6.5,0.5,0.5,0.5,0,1,0.00256473635173474,0.0689916130068758,-0.190896091734032,333797
"7039","syn","int",750,0.05,0.01,0.01,6,7,0.5,0.5,0.5,0,1,0.00266904113143895,0.0660268993236917,-0.182613551264179,46242
"7040","syn","int",750,0.05,1,0.001,6,6,0.5,0.5,0.5,0,1,0.00238990583842201,0.0778864019420836,-0.300161854623933,890703
"7041","syn","int",750,0.05,1,0.001,6,6,0.5,0.5,0.75,0,1,0.00334625407560123,0.0997501092410488,-0.244408997004065,744062
"7042","syn","int",750,0.05,1,0.001,6,6,0.5,0.5,1,0,1,0.00290374734699721,0.111498935730903,-0.240926425389627,642668
"7043","syn","int",750,0.05,5,0.001,6,6,0.5,0.5,0.5,0,1,0.00148959355121996,0.0737377327876724,-0.369604553375251,1099991
"7044","syn","int",750,0.05,5,0.001,6,6,0.5,0.5,0.75,0,1,0.00230812203867333,0.0882499359000869,-0.341843635145009,468540
"7045","syn","int",750,0.05,5,0.001,6,6,0.5,0.5,1,0,1,0.0012365208831388,0.0665359922000067,-0.351048453398095,511992
"7046","syn","int",750,0.1,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00360841226952898,0.0828988274755161,-0.186722469794367,646936
"7047","syn","int",750,0.2,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00402712881862603,0.0873992277223673,-0.14360507352245,865069
"7048","syn","int",750,0.5,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00431526985430167,0.0922051331141334,-0.102485697078732,830689
"7049","syn","int",1000,0,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00049855056932351,0.0456297832770257,-0.364870664130677,37325
"7050","syn","int",1000,0.01,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.000768080873004391,0.0490724496313174,-0.347071008422951,781027
"7051","syn","int",1000,0.05,0.01,0,6,5,0.5,0.5,0.5,0,1,0.00116319706029555,0.043637277148424,-0.0816345188621837,379630
"7052","syn","int",1000,0.05,0.01,0,6,6.5,0.5,0.5,0.5,0,1,0.00222441148578082,0.0503081031665653,-0.166166917946927,499818
"7053","syn","int",1000,0.05,0.01,0,6,7,0.5,0.5,0.5,0,1,0.00223666206008746,0.0508566862735658,-0.164748100068034,52823
"7054","syn","int",1000,0.05,0.01,1e-04,6,5,0.5,0.5,0.5,0,1,0.00219964947965813,0.0470230779310253,-0.187803899396239,1103217
"7055","syn","int",1000,0.05,0.01,1e-04,6,6,0.5,0.5,0.5,0,1,0.002356054493301,0.0510801480626614,-0.187249468933428,1118376
"7056","syn","int",1000,0.05,0.01,1e-04,6,6.5,0.5,0.5,0.5,0,1,0.00235755500707341,0.0514865370280748,-0.176516272664755,398676
"7057","syn","int",1000,0.05,0.01,1e-04,6,7,0.5,0.5,0.5,0,1,0.00239541315752447,0.0511166071544305,-0.16852530584981,49751
"7058","syn","int",1000,0.05,0.01,5e-04,6,5.5,0.5,0.5,0.5,0,1,0.00256485691863489,0.0607776878900483,-0.269073152318517,1155741
"7059","syn","int",1000,0.05,0.01,5e-04,6,6,0.5,0.5,0.5,0,1,0.00237409435560286,0.0561437087610265,-0.230616441014716,994154
"7060","syn","int",1000,0.05,0.01,5e-04,6,6.5,0.5,0.5,0.5,0,1,0.00230020755647487,0.0522650053933321,-0.190612370490947,281851
"7061","syn","int",1000,0.05,0.01,5e-04,6,7,0.5,0.5,0.5,0,1,0.0023023286425426,0.0512357860476304,-0.174570527342904,41784
"7062","syn","int",1000,0.05,0.01,0.001,5,6,0.5,0.5,0.5,0,1,1.63085243584395e-05,0.0138978284450484,-0.224319295114005,2099724
"7063","syn","int",1000,0.05,0.01,0.001,6,6,0,0,0.5,0,1,0.000282085373210515,0.0346586479847844,-0.304397172468104,1723960
"7064","syn","int",1000,0.05,0.01,0.001,6,6,0.25,0.25,0.5,0,1,0.00167261301111231,0.0520457420457988,-0.278947013844871,166842
"7065","syn","int",1000,0.05,0.01,0.001,6,6,0.5,0.5,0.5,0,1,0.00235316184464579,0.0597516296655266,-0.236136197072168,2939708
"7066","syn","int",1000,0.05,0.01,0.001,6,6,0.5,0.5,0.75,0,1,0.00264746654489816,0.0807314869779787,-0.17157676238978,586906
"7067","syn","int",1000,0.05,0.01,0.001,6,6,0.5,0.5,1,0,1,0.000423307590328487,0.0458130657035725,-0.373679299890906,237605
"7068","syn","int",1000,0.05,0.01,0.001,6,6,0.75,0.75,0.5,0,1,0.00296787029969135,0.0659799359225709,-0.196203899718076,60262
"7069","syn","int",1000,0.05,0.01,0.001,6,6,1,1,0.5,0,1,0.00315488858655685,0.0684822720549554,-0.16551707141619,54392
